LOCATION_INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHN*CPI,TOT,AGRWTH,M,2012-01,4.5,
CHN*CPI,TOT,AGRWTH,M,2012-02,3.2,
CHN*CPI,TOT,AGRWTH,M,2012-03,3.6,
CHN*CPI,TOT,AGRWTH,M,2012-04,3.4,
CHN*CPI,TOT,AGRWTH,M,2012-05,3.0,
CHN*CPI,TOT,AGRWTH,M,2012-06,2.2,
CHN*CPI,TOT,AGRWTH,M,2012-07,1.8,
CHN*CPI,TOT,AGRWTH,M,2012-08,2.0,
CHN*CPI,TOT,AGRWTH,M,2012-09,1.9,
CHN*CPI,TOT,AGRWTH,M,2012-10,1.7,
CHN*CPI,TOT,AGRWTH,M,2012-11,2.0,
CHN*CPI,TOT,AGRWTH,M,2012-12,2.5,
CHN*CPI,TOT,AGRWTH,M,2013-01,2.0,
CHN*CPI,TOT,AGRWTH,M,2013-02,3.2,
CHN*CPI,TOT,AGRWTH,M,2013-03,2.1,
CHN*CPI,TOT,AGRWTH,M,2013-04,2.4,
CHN*CPI,TOT,AGRWTH,M,2013-05,2.1,
CHN*CPI,TOT,AGRWTH,M,2013-06,2.7,
CHN*CPI,TOT,AGRWTH,M,2013-07,2.7,
CHN*CPI,TOT,AGRWTH,M,2013-08,2.6,
CHN*CPI,TOT,AGRWTH,M,2013-09,3.1,
CHN*CPI,TOT,AGRWTH,M,2013-10,3.2,
CHN*CPI,TOT,AGRWTH,M,2013-11,3.0,
CHN*CPI,TOT,AGRWTH,M,2013-12,2.5,
CHN*CPI,TOT,AGRWTH,M,2014-01,2.5,
CHN*CPI,TOT,AGRWTH,M,2014-02,2.0,
CHN*CPI,TOT,AGRWTH,M,2014-03,2.4,
CHN*CPI,TOT,AGRWTH,M,2014-04,1.8,
CHN*CPI,TOT,AGRWTH,M,2014-05,2.5,
CHN*CPI,TOT,AGRWTH,M,2014-06,2.3,
CHN*CPI,TOT,AGRWTH,M,2014-07,2.3,
CHN*CPI,TOT,AGRWTH,M,2014-08,2.0,
CHN*CPI,TOT,AGRWTH,M,2014-09,1.6,
CHN*CPI,TOT,AGRWTH,M,2014-10,1.6,
CHN*CPI,TOT,AGRWTH,M,2014-11,1.4,
CHN*CPI,TOT,AGRWTH,M,2014-12,1.5,
CHN*CPI,TOT,AGRWTH,M,2015-01,0.8,
CHN*CPI,TOT,AGRWTH,M,2015-02,1.4,
CHN*CPI,TOT,AGRWTH,M,2015-03,1.4,
CHN*CPI,TOT,AGRWTH,M,2015-04,1.5,
CHN*CPI,TOT,AGRWTH,M,2015-05,1.2,
CHN*CPI,TOT,AGRWTH,M,2015-06,1.4,
CHN*CPI,TOT,AGRWTH,M,2015-07,1.6,
CHN*CPI,TOT,AGRWTH,M,2015-08,2.0,
CHN*CPI,TOT,AGRWTH,M,2015-09,1.6,
CHN*CPI,TOT,AGRWTH,M,2015-10,1.3,
CHN*CPI,TOT,AGRWTH,M,2015-11,1.5,
CHN*CPI,TOT,AGRWTH,M,2015-12,1.6,
CHN*CPI,TOT,AGRWTH,M,2016-01,1.8,
CHN*CPI,TOT,AGRWTH,M,2016-02,2.3,
CHN*CPI,TOT,AGRWTH,M,2016-03,2.3,
CHN*CPI,TOT,AGRWTH,M,2016-04,2.3,
CHN*CPI,TOT,AGRWTH,M,2016-05,2.0,
CHN*CPI,TOT,AGRWTH,M,2016-06,1.9,
CHN*CPI,TOT,AGRWTH,M,2016-07,1.8,
CHN*CPI,TOT,AGRWTH,M,2016-08,1.3,
CHN*CPI,TOT,AGRWTH,M,2016-09,1.9,
CHN*CPI,TOT,AGRWTH,M,2016-10,2.1,
CHN*CPI,TOT,AGRWTH,M,2016-11,2.3,
CHN*CPI,TOT,AGRWTH,M,2016-12,2.1,
CHN*CPI,TOT,AGRWTH,M,2017-01,2.5,
CHN*CPI,TOT,AGRWTH,M,2017-02,0.8,
CHN*CPI,TOT,AGRWTH,M,2017-03,0.9,
CHN*CPI,TOT,AGRWTH,M,2017-04,1.2,
CHN*CPI,TOT,AGRWTH,M,2017-05,1.5,
CHN*CPI,TOT,AGRWTH,M,2017-06,1.5,
CHN*CPI,TOT,AGRWTH,M,2017-07,1.4,
CHN*CPI,TOT,AGRWTH,M,2017-08,1.8,
CHN*CPI,TOT,AGRWTH,M,2017-09,1.6,
CHN*CPI,TOT,AGRWTH,M,2017-10,1.9,
CHN*CPI,TOT,AGRWTH,M,2017-11,1.7,
CHN*CPI,TOT,AGRWTH,M,2017-12,1.8,
CHN*CPI,TOT,AGRWTH,M,2018-01,1.5,
CHN*CPI,TOT,AGRWTH,M,2018-02,2.9,
CHN*CPI,TOT,AGRWTH,M,2018-03,2.1,
CHN*CPI,TOT,AGRWTH,M,2018-04,1.8,
CHN*CPI,TOT,AGRWTH,M,2018-05,1.8,
CHN*CPI,TOT,AGRWTH,M,2018-06,1.9,
CHN*CPI,TOT,AGRWTH,M,2018-07,2.1,
CHN*CPI,TOT,AGRWTH,M,2018-08,2.3,
CHN*CPI,TOT,AGRWTH,M,2018-09,2.5,
CHN*CPI,TOT,AGRWTH,M,2018-10,2.5,
CHN*CPI,TOT,AGRWTH,M,2018-11,2.2,
CHN*CPI,TOT,AGRWTH,M,2018-12,1.9,
CHN*CPI,TOT,AGRWTH,M,2019-01,1.7,
CHN*CPI,TOT,AGRWTH,M,2019-02,1.5,
CHN*CPI,TOT,AGRWTH,M,2019-03,2.3,
CHN*CPI,TOT,AGRWTH,M,2019-04,2.5,
CHN*CPI,TOT,AGRWTH,M,2019-05,2.7,
CHN*CPI,TOT,AGRWTH,M,2019-06,2.7,
CHN*CPI,TOT,AGRWTH,M,2019-07,2.8,
CHN*CPI,TOT,AGRWTH,M,2019-08,2.8,
CHN*CPI,TOT,AGRWTH,M,2019-09,3.0,
CHN*CPI,TOT,AGRWTH,M,2019-10,3.8,
CHN*CPI,TOT,AGRWTH,M,2019-11,4.5,
CHN*CPI,TOT,AGRWTH,M,2019-12,4.5,
CHN*CPI,TOT,AGRWTH,M,2020-01,5.4,
CHN*CPI,TOT,AGRWTH,M,2020-02,5.2,
CHN*CPI,TOT,AGRWTH,M,2020-03,4.3,
CHN*CPI,TOT,AGRWTH,M,2020-04,3.3,
EST*CPI,TOT,AGRWTH,M,2011-01,5.223005000000001,
EST*CPI,TOT,AGRWTH,M,2011-02,5.679157,
EST*CPI,TOT,AGRWTH,M,2011-03,5.205321,
EST*CPI,TOT,AGRWTH,M,2011-04,5.4116290000000005,
EST*CPI,TOT,AGRWTH,M,2011-05,5.402299,
EST*CPI,TOT,AGRWTH,M,2011-06,4.919909,
EST*CPI,TOT,AGRWTH,M,2011-07,5.134056,
EST*CPI,TOT,AGRWTH,M,2011-08,5.476326,
EST*CPI,TOT,AGRWTH,M,2011-09,5.147059,
EST*CPI,TOT,AGRWTH,M,2011-10,4.386951,
EST*CPI,TOT,AGRWTH,M,2011-11,4.147982,
EST*CPI,TOT,AGRWTH,M,2011-12,3.734671,
EST*CPI,TOT,AGRWTH,M,2012-01,4.517568,
EST*CPI,TOT,AGRWTH,M,2012-02,4.210526,
EST*CPI,TOT,AGRWTH,M,2012-03,4.398021,
EST*CPI,TOT,AGRWTH,M,2012-04,4.041507,
EST*CPI,TOT,AGRWTH,M,2012-05,3.8167940000000002,
EST*CPI,TOT,AGRWTH,M,2012-06,3.87132,
EST*CPI,TOT,AGRWTH,M,2012-07,3.6353769999999996,
EST*CPI,TOT,AGRWTH,M,2012-08,3.7858300000000003,
EST*CPI,TOT,AGRWTH,M,2012-09,3.7654650000000003,
EST*CPI,TOT,AGRWTH,M,2012-10,4.094828,
EST*CPI,TOT,AGRWTH,M,2012-11,3.659849,
EST*CPI,TOT,AGRWTH,M,2012-12,3.4390110000000003,
EST*CPI,TOT,AGRWTH,M,2013-01,3.4151550000000004,
EST*CPI,TOT,AGRWTH,M,2013-02,3.6682620000000004,
EST*CPI,TOT,AGRWTH,M,2013-03,3.475513,
EST*CPI,TOT,AGRWTH,M,2013-04,3.044619,
EST*CPI,TOT,AGRWTH,M,2013-05,3.308824,
EST*CPI,TOT,AGRWTH,M,2013-06,3.779528,
EST*CPI,TOT,AGRWTH,M,2013-07,3.403141,
EST*CPI,TOT,AGRWTH,M,2013-08,2.918187,
EST*CPI,TOT,AGRWTH,M,2013-09,2.021773,
EST*CPI,TOT,AGRWTH,M,2013-10,1.5527950000000001,
EST*CPI,TOT,AGRWTH,M,2013-11,1.45379,
EST*CPI,TOT,AGRWTH,M,2013-12,1.4025969999999999,
EST*CPI,TOT,AGRWTH,M,2014-01,1.083591,
EST*CPI,TOT,AGRWTH,M,2014-02,0.6153846,
EST*CPI,TOT,AGRWTH,M,2014-03,0.1526718,
EST*CPI,TOT,AGRWTH,M,2014-04,0.2037697,
EST*CPI,TOT,AGRWTH,M,2014-05,0.1016777,
EST*CPI,TOT,AGRWTH,M,2014-06,-0.3540718,
EST*CPI,TOT,AGRWTH,M,2014-07,-0.40506329999999996,
EST*CPI,TOT,AGRWTH,M,2014-08,-0.7088608000000001,
EST*CPI,TOT,AGRWTH,M,2014-09,-0.5589430999999999,
EST*CPI,TOT,AGRWTH,M,2014-10,-0.254842,
EST*CPI,TOT,AGRWTH,M,2014-11,-0.6141249,
EST*CPI,TOT,AGRWTH,M,2014-12,-0.5122951,
EST*CPI,TOT,AGRWTH,M,2015-01,-1.276161,
EST*CPI,TOT,AGRWTH,M,2015-02,-0.8664628000000001,
EST*CPI,TOT,AGRWTH,M,2015-03,-0.5589430999999999,
EST*CPI,TOT,AGRWTH,M,2015-04,-0.05083884,
EST*CPI,TOT,AGRWTH,M,2015-05,0.0507872,
EST*CPI,TOT,AGRWTH,M,2015-06,-0.15228429999999998,
EST*CPI,TOT,AGRWTH,M,2015-07,-0.3558719,
EST*CPI,TOT,AGRWTH,M,2015-08,-0.3569607,
EST*CPI,TOT,AGRWTH,M,2015-09,-0.7153807,
EST*CPI,TOT,AGRWTH,M,2015-10,-0.6131833999999999,
EST*CPI,TOT,AGRWTH,M,2015-11,-0.14418129999999998,
EST*CPI,TOT,AGRWTH,M,2015-12,-0.8753861999999999,
EST*CPI,TOT,AGRWTH,M,2016-01,-0.5687694000000001,
EST*CPI,TOT,AGRWTH,M,2016-02,-0.4627249,
EST*CPI,TOT,AGRWTH,M,2016-03,-0.25549310000000003,
EST*CPI,TOT,AGRWTH,M,2016-04,-0.7629705,
EST*CPI,TOT,AGRWTH,M,2016-05,-0.9137056,
EST*CPI,TOT,AGRWTH,M,2016-06,-0.4067107,
EST*CPI,TOT,AGRWTH,M,2016-07,-0.05102041,
EST*CPI,TOT,AGRWTH,M,2016-08,0.3070624,
EST*CPI,TOT,AGRWTH,M,2016-09,1.080803,
EST*CPI,TOT,AGRWTH,M,2016-10,0.6169666,
EST*CPI,TOT,AGRWTH,M,2016-11,1.02104,
EST*CPI,TOT,AGRWTH,M,2016-12,2.233766,
EST*CPI,TOT,AGRWTH,M,2017-01,2.75611,
EST*CPI,TOT,AGRWTH,M,2017-02,3.4090910000000005,
EST*CPI,TOT,AGRWTH,M,2017-03,2.8176229999999998,
EST*CPI,TOT,AGRWTH,M,2017-04,3.177857,
EST*CPI,TOT,AGRWTH,M,2017-05,3.329918,
EST*CPI,TOT,AGRWTH,M,2017-06,2.909648,
EST*CPI,TOT,AGRWTH,M,2017-07,3.5732519999999997,
EST*CPI,TOT,AGRWTH,M,2017-08,3.928571,
EST*CPI,TOT,AGRWTH,M,2017-09,3.6659879999999996,
EST*CPI,TOT,AGRWTH,M,2017-10,3.7812980000000005,
EST*CPI,TOT,AGRWTH,M,2017-11,4.2368559999999995,
EST*CPI,TOT,AGRWTH,M,2017-12,3.404472,
EST*CPI,TOT,AGRWTH,M,2018-01,3.441296,
EST*CPI,TOT,AGRWTH,M,2018-02,3.046953,
EST*CPI,TOT,AGRWTH,M,2018-03,2.84006,
EST*CPI,TOT,AGRWTH,M,2018-04,2.930949,
EST*CPI,TOT,AGRWTH,M,2018-05,3.024293,
EST*CPI,TOT,AGRWTH,M,2018-06,4.017857,
EST*CPI,TOT,AGRWTH,M,2018-07,3.499261,
EST*CPI,TOT,AGRWTH,M,2018-08,3.5837019999999997,
EST*CPI,TOT,AGRWTH,M,2018-09,3.634578,
EST*CPI,TOT,AGRWTH,M,2018-10,4.4313139999999995,
EST*CPI,TOT,AGRWTH,M,2018-11,3.3300690000000004,
EST*CPI,TOT,AGRWTH,M,2018-12,3.439803,
EST*CPI,TOT,AGRWTH,M,2019-01,2.7397259999999997,
EST*CPI,TOT,AGRWTH,M,2019-02,1.938924,
EST*CPI,TOT,AGRWTH,M,2019-03,2.228682,
EST*CPI,TOT,AGRWTH,M,2019-04,3.1853279999999997,
EST*CPI,TOT,AGRWTH,M,2019-05,3.1280080000000003,
EST*CPI,TOT,AGRWTH,M,2019-06,2.384359,
EST*CPI,TOT,AGRWTH,M,2019-07,2.095238,
EST*CPI,TOT,AGRWTH,M,2019-08,2.322275,
EST*CPI,TOT,AGRWTH,M,2019-09,2.180095,
EST*CPI,TOT,AGRWTH,M,2019-10,1.55587,
EST*CPI,TOT,AGRWTH,M,2019-11,1.848341,
EST*CPI,TOT,AGRWTH,M,2019-12,1.7577200000000002,
EST*CPI,TOT,AGRWTH,M,2020-01,1.619048,
EST*CPI,TOT,AGRWTH,M,2020-02,1.9495959999999999,
EST*CPI,TOT,AGRWTH,M,2020-03,0.900474,
EST*CPI,TOT,AGRWTH,M,2020-04,-0.7951355999999999,
IND*CPI,TOT,AGRWTH,M,2011-01,9.302325,
IND*CPI,TOT,AGRWTH,M,2011-02,8.823528999999999,
IND*CPI,TOT,AGRWTH,M,2011-03,8.823528999999999,
IND*CPI,TOT,AGRWTH,M,2011-04,9.411764999999999,
IND*CPI,TOT,AGRWTH,M,2011-05,8.720930000000001,
IND*CPI,TOT,AGRWTH,M,2011-06,8.620689,
IND*CPI,TOT,AGRWTH,M,2011-07,8.426967,
IND*CPI,TOT,AGRWTH,M,2011-08,8.988764,
IND*CPI,TOT,AGRWTH,M,2011-09,10.05587,
IND*CPI,TOT,AGRWTH,M,2011-10,9.392265,
IND*CPI,TOT,AGRWTH,M,2011-11,9.340659,
IND*CPI,TOT,AGRWTH,M,2011-12,6.486486,
IND*CPI,TOT,AGRWTH,M,2012-01,5.3191489999999995,
IND*CPI,TOT,AGRWTH,M,2012-02,7.5675669999999995,
IND*CPI,TOT,AGRWTH,M,2012-03,8.648648,
IND*CPI,TOT,AGRWTH,M,2012-04,10.21505,
IND*CPI,TOT,AGRWTH,M,2012-05,10.16043,
IND*CPI,TOT,AGRWTH,M,2012-06,10.05291,
IND*CPI,TOT,AGRWTH,M,2012-07,9.844560000000001,
IND*CPI,TOT,AGRWTH,M,2012-08,10.309280000000001,
IND*CPI,TOT,AGRWTH,M,2012-09,9.137055,
IND*CPI,TOT,AGRWTH,M,2012-10,9.59596,
IND*CPI,TOT,AGRWTH,M,2012-11,9.547739,
IND*CPI,TOT,AGRWTH,M,2012-12,11.16751,
IND*CPI,TOT,AGRWTH,M,2013-01,11.61616,
IND*CPI,TOT,AGRWTH,M,2013-02,12.0603,
IND*CPI,TOT,AGRWTH,M,2013-03,11.442789999999999,
IND*CPI,TOT,AGRWTH,M,2013-04,10.2439,
IND*CPI,TOT,AGRWTH,M,2013-05,10.67961,
IND*CPI,TOT,AGRWTH,M,2013-06,11.05769,
IND*CPI,TOT,AGRWTH,M,2013-07,10.84906,
IND*CPI,TOT,AGRWTH,M,2013-08,10.74766,
IND*CPI,TOT,AGRWTH,M,2013-09,10.69767,
IND*CPI,TOT,AGRWTH,M,2013-10,11.05991,
IND*CPI,TOT,AGRWTH,M,2013-11,11.467889999999999,
IND*CPI,TOT,AGRWTH,M,2013-12,9.132421,
IND*CPI,TOT,AGRWTH,M,2014-01,7.239819000000001,
IND*CPI,TOT,AGRWTH,M,2014-02,6.726458,
IND*CPI,TOT,AGRWTH,M,2014-03,6.696428999999999,
IND*CPI,TOT,AGRWTH,M,2014-04,7.079646,
IND*CPI,TOT,AGRWTH,M,2014-05,7.017544,
IND*CPI,TOT,AGRWTH,M,2014-06,6.493506,
IND*CPI,TOT,AGRWTH,M,2014-07,7.234042999999999,
IND*CPI,TOT,AGRWTH,M,2014-08,6.751055,
IND*CPI,TOT,AGRWTH,M,2014-09,6.302521,
IND*CPI,TOT,AGRWTH,M,2014-10,4.979253,
IND*CPI,TOT,AGRWTH,M,2014-11,4.115226,
IND*CPI,TOT,AGRWTH,M,2014-12,5.85774,
IND*CPI,TOT,AGRWTH,M,2015-01,7.172996,
IND*CPI,TOT,AGRWTH,M,2015-02,6.302521,
IND*CPI,TOT,AGRWTH,M,2015-03,6.2761510000000005,
IND*CPI,TOT,AGRWTH,M,2015-04,5.785124,
IND*CPI,TOT,AGRWTH,M,2015-05,5.737705,
IND*CPI,TOT,AGRWTH,M,2015-06,6.097561,
IND*CPI,TOT,AGRWTH,M,2015-07,4.365079,
IND*CPI,TOT,AGRWTH,M,2015-08,4.347826,
IND*CPI,TOT,AGRWTH,M,2015-09,5.13834,
IND*CPI,TOT,AGRWTH,M,2015-10,6.324111,
IND*CPI,TOT,AGRWTH,M,2015-11,6.719367999999999,
IND*CPI,TOT,AGRWTH,M,2015-12,6.324111,
IND*CPI,TOT,AGRWTH,M,2016-01,5.905512,
IND*CPI,TOT,AGRWTH,M,2016-02,5.533597,
IND*CPI,TOT,AGRWTH,M,2016-03,5.511811,
IND*CPI,TOT,AGRWTH,M,2016-04,5.859375,
IND*CPI,TOT,AGRWTH,M,2016-05,6.5891470000000005,
IND*CPI,TOT,AGRWTH,M,2016-06,6.130268,
IND*CPI,TOT,AGRWTH,M,2016-07,6.463878,
IND*CPI,TOT,AGRWTH,M,2016-08,5.303030000000001,
IND*CPI,TOT,AGRWTH,M,2016-09,4.135338,
IND*CPI,TOT,AGRWTH,M,2016-10,3.345725,
IND*CPI,TOT,AGRWTH,M,2016-11,2.592592,
IND*CPI,TOT,AGRWTH,M,2016-12,2.230483,
IND*CPI,TOT,AGRWTH,M,2017-01,1.8587360000000002,
IND*CPI,TOT,AGRWTH,M,2017-02,2.621723,
IND*CPI,TOT,AGRWTH,M,2017-03,2.61194,
IND*CPI,TOT,AGRWTH,M,2017-04,2.214022,
IND*CPI,TOT,AGRWTH,M,2017-05,1.090909,
IND*CPI,TOT,AGRWTH,M,2017-06,1.083032,
IND*CPI,TOT,AGRWTH,M,2017-07,1.785714,
IND*CPI,TOT,AGRWTH,M,2017-08,2.517986,
IND*CPI,TOT,AGRWTH,M,2017-09,2.888087,
IND*CPI,TOT,AGRWTH,M,2017-10,3.2374099999999997,
IND*CPI,TOT,AGRWTH,M,2017-11,3.9711190000000003,
IND*CPI,TOT,AGRWTH,M,2017-12,4.0,
IND*CPI,TOT,AGRWTH,M,2018-01,5.109489,
IND*CPI,TOT,AGRWTH,M,2018-02,4.744525,
IND*CPI,TOT,AGRWTH,M,2018-03,4.363636,
IND*CPI,TOT,AGRWTH,M,2018-04,3.9711190000000003,
IND*CPI,TOT,AGRWTH,M,2018-05,3.956835,
IND*CPI,TOT,AGRWTH,M,2018-06,3.928571,
IND*CPI,TOT,AGRWTH,M,2018-07,5.614034999999999,
IND*CPI,TOT,AGRWTH,M,2018-08,5.614034999999999,
IND*CPI,TOT,AGRWTH,M,2018-09,5.614034999999999,
IND*CPI,TOT,AGRWTH,M,2018-10,5.226481,
IND*CPI,TOT,AGRWTH,M,2018-11,4.861111,
IND*CPI,TOT,AGRWTH,M,2018-12,5.2447550000000005,
IND*CPI,TOT,AGRWTH,M,2019-01,6.597222,
IND*CPI,TOT,AGRWTH,M,2019-02,6.968641000000001,
IND*CPI,TOT,AGRWTH,M,2019-03,7.6655050000000005,
IND*CPI,TOT,AGRWTH,M,2019-04,8.333333,
IND*CPI,TOT,AGRWTH,M,2019-05,8.650519000000001,
IND*CPI,TOT,AGRWTH,M,2019-06,8.591064999999999,
IND*CPI,TOT,AGRWTH,M,2019-07,5.980066000000001,
IND*CPI,TOT,AGRWTH,M,2019-08,6.312293,
IND*CPI,TOT,AGRWTH,M,2019-09,6.976744,
IND*CPI,TOT,AGRWTH,M,2019-10,7.615894,
IND*CPI,TOT,AGRWTH,M,2019-11,8.609271000000001,
IND*CPI,TOT,AGRWTH,M,2019-12,9.634551,
IND*CPI,TOT,AGRWTH,M,2020-01,7.491857,
IND*CPI,TOT,AGRWTH,M,2020-02,6.840391,
IND*CPI,TOT,AGRWTH,M,2020-03,5.501618,
IDN*CPI,TOT,AGRWTH,M,2011-01,7.016355,
IDN*CPI,TOT,AGRWTH,M,2011-02,6.825477,
IDN*CPI,TOT,AGRWTH,M,2011-03,6.650309,
IDN*CPI,TOT,AGRWTH,M,2011-04,6.158655,
IDN*CPI,TOT,AGRWTH,M,2011-05,5.980962,
IDN*CPI,TOT,AGRWTH,M,2011-06,5.539796,
IDN*CPI,TOT,AGRWTH,M,2011-07,4.608181,
IDN*CPI,TOT,AGRWTH,M,2011-08,4.785196,
IDN*CPI,TOT,AGRWTH,M,2011-09,4.610015,
IDN*CPI,TOT,AGRWTH,M,2011-10,4.420472,
IDN*CPI,TOT,AGRWTH,M,2011-11,4.152221,
IDN*CPI,TOT,AGRWTH,M,2011-12,3.78685,
IDN*CPI,TOT,AGRWTH,M,2012-01,3.650329,
IDN*CPI,TOT,AGRWTH,M,2012-02,3.558437,
IDN*CPI,TOT,AGRWTH,M,2012-03,3.96668,
IDN*CPI,TOT,AGRWTH,M,2012-04,4.504218,
IDN*CPI,TOT,AGRWTH,M,2012-05,4.451157,
IDN*CPI,TOT,AGRWTH,M,2012-06,4.529644,
IDN*CPI,TOT,AGRWTH,M,2012-07,4.5622300000000005,
IDN*CPI,TOT,AGRWTH,M,2012-08,4.582231,
IDN*CPI,TOT,AGRWTH,M,2012-09,4.313756,
IDN*CPI,TOT,AGRWTH,M,2012-10,4.606183000000001,
IDN*CPI,TOT,AGRWTH,M,2012-11,4.319554,
IDN*CPI,TOT,AGRWTH,M,2012-12,4.295281,
IDN*CPI,TOT,AGRWTH,M,2013-01,4.128956,
IDN*CPI,TOT,AGRWTH,M,2013-02,4.811929,
IDN*CPI,TOT,AGRWTH,M,2013-03,5.236875,
IDN*CPI,TOT,AGRWTH,M,2013-04,5.071105,
IDN*CPI,TOT,AGRWTH,M,2013-05,5.100280000000001,
IDN*CPI,TOT,AGRWTH,M,2013-06,5.513911,
IDN*CPI,TOT,AGRWTH,M,2013-07,7.940864,
IDN*CPI,TOT,AGRWTH,M,2013-08,7.978956,
IDN*CPI,TOT,AGRWTH,M,2013-09,7.696002,
IDN*CPI,TOT,AGRWTH,M,2013-10,7.717442,
IDN*CPI,TOT,AGRWTH,M,2013-11,7.823021000000001,
IDN*CPI,TOT,AGRWTH,M,2013-12,7.722728999999999,
IDN*CPI,TOT,AGRWTH,M,2014-01,8.219579,
IDN*CPI,TOT,AGRWTH,M,2014-02,7.745933999999999,
IDN*CPI,TOT,AGRWTH,M,2014-03,7.323889,
IDN*CPI,TOT,AGRWTH,M,2014-04,7.252938,
IDN*CPI,TOT,AGRWTH,M,2014-05,7.322941,
IDN*CPI,TOT,AGRWTH,M,2014-06,6.696514,
IDN*CPI,TOT,AGRWTH,M,2014-07,4.530745,
IDN*CPI,TOT,AGRWTH,M,2014-08,3.991943,
IDN*CPI,TOT,AGRWTH,M,2014-09,4.53419,
IDN*CPI,TOT,AGRWTH,M,2014-10,4.828218,
IDN*CPI,TOT,AGRWTH,M,2014-11,6.228848,
IDN*CPI,TOT,AGRWTH,M,2014-12,8.359133,
IDN*CPI,TOT,AGRWTH,M,2015-01,6.955582000000001,
IDN*CPI,TOT,AGRWTH,M,2015-02,6.290439,
IDN*CPI,TOT,AGRWTH,M,2015-03,6.384125,
IDN*CPI,TOT,AGRWTH,M,2015-04,6.789403,
IDN*CPI,TOT,AGRWTH,M,2015-05,7.14606,
IDN*CPI,TOT,AGRWTH,M,2015-06,7.25828,
IDN*CPI,TOT,AGRWTH,M,2015-07,7.2622729999999995,
IDN*CPI,TOT,AGRWTH,M,2015-08,7.175559,
IDN*CPI,TOT,AGRWTH,M,2015-09,6.831153,
IDN*CPI,TOT,AGRWTH,M,2015-10,6.248908,
IDN*CPI,TOT,AGRWTH,M,2015-11,4.890649,
IDN*CPI,TOT,AGRWTH,M,2015-12,3.3529410000000004,
IDN*CPI,TOT,AGRWTH,M,2016-01,4.1361300000000005,
IDN*CPI,TOT,AGRWTH,M,2016-02,4.421711,
IDN*CPI,TOT,AGRWTH,M,2016-03,4.448008,
IDN*CPI,TOT,AGRWTH,M,2016-04,3.599361,
IDN*CPI,TOT,AGRWTH,M,2016-05,3.330544,
IDN*CPI,TOT,AGRWTH,M,2016-06,3.454303,
IDN*CPI,TOT,AGRWTH,M,2016-07,3.207983,
IDN*CPI,TOT,AGRWTH,M,2016-08,2.7930669999999997,
IDN*CPI,TOT,AGRWTH,M,2016-09,3.073888,
IDN*CPI,TOT,AGRWTH,M,2016-10,3.3067370000000005,
IDN*CPI,TOT,AGRWTH,M,2016-11,3.579051,
IDN*CPI,TOT,AGRWTH,M,2016-12,3.024636,
IDN*CPI,TOT,AGRWTH,M,2017-01,3.4945800000000005,
IDN*CPI,TOT,AGRWTH,M,2017-02,3.829649,
IDN*CPI,TOT,AGRWTH,M,2017-03,3.6121209999999997,
IDN*CPI,TOT,AGRWTH,M,2017-04,4.172417,
IDN*CPI,TOT,AGRWTH,M,2017-05,4.332685,
IDN*CPI,TOT,AGRWTH,M,2017-06,4.368815000000001,
IDN*CPI,TOT,AGRWTH,M,2017-07,3.87535,
IDN*CPI,TOT,AGRWTH,M,2017-08,3.8200269999999996,
IDN*CPI,TOT,AGRWTH,M,2017-09,3.723786,
IDN*CPI,TOT,AGRWTH,M,2017-10,3.5830879999999996,
IDN*CPI,TOT,AGRWTH,M,2017-11,3.3048029999999997,
IDN*CPI,TOT,AGRWTH,M,2017-12,3.606661,
IDN*CPI,TOT,AGRWTH,M,2018-01,3.2515240000000003,
IDN*CPI,TOT,AGRWTH,M,2018-02,3.181535,
IDN*CPI,TOT,AGRWTH,M,2018-03,3.400406,
IDN*CPI,TOT,AGRWTH,M,2018-04,3.413076,
IDN*CPI,TOT,AGRWTH,M,2018-05,3.229062,
IDN*CPI,TOT,AGRWTH,M,2018-06,3.122109,
IDN*CPI,TOT,AGRWTH,M,2018-07,3.184615,
IDN*CPI,TOT,AGRWTH,M,2018-08,3.2022169999999996,
IDN*CPI,TOT,AGRWTH,M,2018-09,2.882841,
IDN*CPI,TOT,AGRWTH,M,2018-10,3.159351,
IDN*CPI,TOT,AGRWTH,M,2018-11,3.229766,
IDN*CPI,TOT,AGRWTH,M,2018-12,3.130713,
IDN*CPI,TOT,AGRWTH,M,2019-01,2.823618,
IDN*CPI,TOT,AGRWTH,M,2019-02,2.569528,
IDN*CPI,TOT,AGRWTH,M,2019-03,2.481521,
IDN*CPI,TOT,AGRWTH,M,2019-04,2.833246,
IDN*CPI,TOT,AGRWTH,M,2019-05,3.316039,
IDN*CPI,TOT,AGRWTH,M,2019-06,3.2817519999999996,
IDN*CPI,TOT,AGRWTH,M,2019-07,3.3174300000000003,
IDN*CPI,TOT,AGRWTH,M,2019-08,3.490714,
IDN*CPI,TOT,AGRWTH,M,2019-09,3.392364,
IDN*CPI,TOT,AGRWTH,M,2019-10,3.129657,
IDN*CPI,TOT,AGRWTH,M,2019-11,3.0023779999999998,
IDN*CPI,TOT,AGRWTH,M,2019-12,2.718074,
IDN*CPI,TOT,AGRWTH,M,2020-01,2.67982,
IDN*CPI,TOT,AGRWTH,M,2020-02,3.050398,
IDN*CPI,TOT,AGRWTH,M,2020-03,3.034518,
